user_4781@contest.yandex.ru,880111113935
user_2342@contest.yandex.ru,880111112315
user_2600@contest.yandex.ru,880111113737
user_2391@contest.yandex.ru,880111112870
user_2950@contest.yandex.ru,880111110543
user_3739@contest.yandex.ru,880111114955
user_2955@contest.yandex.ru,880111110067
user_3410@contest.yandex.ru,880111114918
user_4795@contest.yandex.ru,880111110083
user_1025@contest.yandex.ru,880111110506
user_4310@contest.yandex.ru,880111113953
user_4551@contest.yandex.ru,880111111775
user_4187@contest.yandex.ru,880111110085
user_4713@contest.yandex.ru,880111114710
user_3060@contest.yandex.ru,880111110103
user_1043@contest.yandex.ru,880111112405
user_3818@contest.yandex.ru,880111111265
user_2274@contest.yandex.ru,880111112335
user_167@contest.yandex.ru,880111114645
user_3554@contest.yandex.ru,880111113925
user_3561@contest.yandex.ru,880111112585
user_1155@contest.yandex.ru,880111113914
user_3270@contest.yandex.ru,880111112299
user_1237@contest.yandex.ru,880111112840
user_2825@contest.yandex.ru,880111113280
user_1735@contest.yandex.ru,880111112921
user_4685@contest.yandex.ru,880111111327
user_4556@contest.yandex.ru,880111114850
user_2317@contest.yandex.ru,880111112840
user_767@contest.yandex.ru,880111112530
user_2158@contest.yandex.ru,880111111010
user_1495@contest.yandex.ru,880111111313
user_4263@contest.yandex.ru,880111113500
user_3455@contest.yandex.ru,880111113312
user_785@contest.yandex.ru,880111113789
user_2406@contest.yandex.ru,880111110520
user_1810@contest.yandex.ru,880111113196
user_1259@contest.yandex.ru,880111111225
user_4370@contest.yandex.ru,880111111456
user_2610@contest.yandex.ru,880111114542
user_1695@contest.yandex.ru,880111111874
user_727@contest.yandex.ru,880111111140
user_4040@contest.yandex.ru,880111111432
user_515@contest.yandex.ru,880111111424
user_4778@contest.yandex.ru,880111114565
user_3464@contest.yandex.ru,880111112535
user_4005@contest.yandex.ru,880111114139
user_140@contest.yandex.ru,880111112510
user_1245@contest.yandex.ru,880111114402
user_2622@contest.yandex.ru,880111114885
user_1125@contest.yandex.ru,880111114032
user_3715@contest.yandex.ru,880111112804
user_1254@contest.yandex.ru,880111110405
user_1265@contest.yandex.ru,880111114626
user_1242@contest.yandex.ru,880111110710
user_4501@contest.yandex.ru,880111111290
user_2345@contest.yandex.ru,880111110699
user_2445@contest.yandex.ru,880111112716
user_1163@contest.yandex.ru,880111114200
user_837@contest.yandex.ru,880111112660
user_1345@contest.yandex.ru,880111111735
user_4138@contest.yandex.ru,880111112625
user_3415@contest.yandex.ru,880111114833
user_290@contest.yandex.ru,880111112471
user_2960@contest.yandex.ru,880111110370
user_4945@contest.yandex.ru,880111114653
user_4740@contest.yandex.ru,880111111033
user_3035@contest.yandex.ru,880111114075
user_2510@contest.yandex.ru,880111112614
user_3994@contest.yandex.ru,880111112185
user_2935@contest.yandex.ru,880111112490
user_4027@contest.yandex.ru,880111111765
user_3997@contest.yandex.ru,880111111415
user_1611@contest.yandex.ru,880111114545
user_4178@contest.yandex.ru,880111110850
user_3075@contest.yandex.ru,880111113248
user_230@contest.yandex.ru,880111111242
user_1886@contest.yandex.ru,880111112990
user_4753@contest.yandex.ru,880111113375
user_1757@contest.yandex.ru,880111111350
user_941@contest.yandex.ru,880111111765
user_1050@contest.yandex.ru,880111113185
user_1215@contest.yandex.ru,880111114347
user_2797@contest.yandex.ru,880111113485
user_4905@contest.yandex.ru,880111113046
user_760@contest.yandex.ru,880111110336
user_1718@contest.yandex.ru,880111111830
user_2424@contest.yandex.ru,880111110920
user_1640@contest.yandex.ru,880111112395
user_60@contest.yandex.ru,880111110340
user_2755@contest.yandex.ru,880111110848
user_2875@contest.yandex.ru,880111113522
user_4200@contest.yandex.ru,880111112639
user_2225@contest.yandex.ru,880111111206
user_4928@contest.yandex.ru,880111110070
user_1550@contest.yandex.ru,880111111535
user_3018@contest.yandex.ru,880111110945
user_2725@contest.yandex.ru,880111113555
user_2095@contest.yandex.ru,880111114383
user_664@contest.yandex.ru,880111114410
user_3417@contest.yandex.ru,880111110690
user_97@contest.yandex.ru,880111111370
user_4615@contest.yandex.ru,880111114075
user_1709@contest.yandex.ru,880111111915
user_2111@contest.yandex.ru,880111111160
user_2109@contest.yandex.ru,880111113010
user_1210@contest.yandex.ru,880111111400
user_1590@contest.yandex.ru,880111113540
user_1025@contest.yandex.ru,880111112866
user_1053@contest.yandex.ru,880111111490
user_504@contest.yandex.ru,880111114470
user_226@contest.yandex.ru,880111110355
user_3300@contest.yandex.ru,880111113458
user_4035@contest.yandex.ru,880111113530
user_3897@contest.yandex.ru,880111110260
user_2169@contest.yandex.ru,880111114310
user_3860@contest.yandex.ru,880111114996
user_4155@contest.yandex.ru,880111112214
user_4860@contest.yandex.ru,880111110262
user_2260@contest.yandex.ru,880111111580
user_2030@contest.yandex.ru,880111112907
user_1176@contest.yandex.ru,880111111470
user_1505@contest.yandex.ru,880111113355
user_2943@contest.yandex.ru,880111111990
user_2800@contest.yandex.ru,880111113944
user_513@contest.yandex.ru,880111112640
user_1748@contest.yandex.ru,880111113405
user_1855@contest.yandex.ru,880111111420
user_1075@contest.yandex.ru,880111112075
user_4260@contest.yandex.ru,880111112134
user_1937@contest.yandex.ru,880111110905
user_4485@contest.yandex.ru,880111112527
user_1845@contest.yandex.ru,880111114282
user_190@contest.yandex.ru,880111113190
user_1235@contest.yandex.ru,880111113110
user_4546@contest.yandex.ru,880111114295
user_3221@contest.yandex.ru,880111111840
user_3254@contest.yandex.ru,880111112325
user_670@contest.yandex.ru,880111111444
user_4555@contest.yandex.ru,880111110040
user_320@contest.yandex.ru,880111112211
user_1365@contest.yandex.ru,880111113645
user_4430@contest.yandex.ru,880111114575
user_3840@contest.yandex.ru,880111114401
user_2347@contest.yandex.ru,880111111965
user_1021@contest.yandex.ru,880111111185
user_890@contest.yandex.ru,880111111545
user_1084@contest.yandex.ru,880111114765
user_1620@contest.yandex.ru,880111111587
user_1145@contest.yandex.ru,880111111638
user_4020@contest.yandex.ru,880111113040
user_724@contest.yandex.ru,880111111275
user_1067@contest.yandex.ru,880111113350
user_3965@contest.yandex.ru,880111112197
user_2585@contest.yandex.ru,880111111900
user_4470@contest.yandex.ru,880111112080
user_2890@contest.yandex.ru,880111111270
user_1930@contest.yandex.ru,880111114122
user_3374@contest.yandex.ru,880111111680
user_912@contest.yandex.ru,880111114245
user_2255@contest.yandex.ru,880111110156
user_4350@contest.yandex.ru,880111110068
user_3225@contest.yandex.ru,880111112685
user_4380@contest.yandex.ru,880111112100
user_3705@contest.yandex.ru,880111113210
user_1910@contest.yandex.ru,880111111160
user_1070@contest.yandex.ru,880111111515
user_4930@contest.yandex.ru,880111114622
user_1270@contest.yandex.ru,880111111539
user_4325@contest.yandex.ru,880111112934
user_10@contest.yandex.ru,880111111780
user_2086@contest.yandex.ru,880111111685
user_4710@contest.yandex.ru,880111114070
user_1765@contest.yandex.ru,880111110554
user_955@contest.yandex.ru,880111111283
user_3245@contest.yandex.ru,880111110520
user_477@contest.yandex.ru,880111112110
user_3035@contest.yandex.ru,880111113790
user_4031@contest.yandex.ru,880111113175
user_1355@contest.yandex.ru,880111112141
user_1297@contest.yandex.ru,880111111565
user_580@contest.yandex.ru,880111111749
user_3670@contest.yandex.ru,880111111821
user_1990@contest.yandex.ru,880111113393
user_3430@contest.yandex.ru,880111111014
user_1037@contest.yandex.ru,880111110555
user_2170@contest.yandex.ru,880111112380
user_10@contest.yandex.ru,880111113558
user_4020@contest.yandex.ru,880111112610
user_4245@contest.yandex.ru,880111110530
user_1240@contest.yandex.ru,880111113183
user_1905@contest.yandex.ru,880111110457
user_1700@contest.yandex.ru,880111113896
user_855@contest.yandex.ru,880111114660
user_4550@contest.yandex.ru,880111113962
user_1492@contest.yandex.ru,880111114115
user_4613@contest.yandex.ru,880111113430
user_5@contest.yandex.ru,880111114051
user_820@contest.yandex.ru,880111110662
user_2815@contest.yandex.ru,880111113990
user_3834@contest.yandex.ru,880111114595
user_3400@contest.yandex.ru,880111113690
user_2785@contest.yandex.ru,880111114834
user_4525@contest.yandex.ru,880111113969
user_743@contest.yandex.ru,880111111110
user_3685@contest.yandex.ru,880111113235
user_2902@contest.yandex.ru,880111110960
user_741@contest.yandex.ru,880111113430
user_2930@contest.yandex.ru,880111110455
user_525@contest.yandex.ru,880111114856
user_1744@contest.yandex.ru,880111113450
user_985@contest.yandex.ru,880111111498
user_720@contest.yandex.ru,880111110668
user_4481@contest.yandex.ru,880111111100
user_4464@contest.yandex.ru,880111110890
user_4287@contest.yandex.ru,880111114910
user_4791@contest.yandex.ru,880111111885
user_1121@contest.yandex.ru,880111112515
user_1017@contest.yandex.ru,880111110880
user_2080@contest.yandex.ru,880111113650
user_4775@contest.yandex.ru,880111113115
user_4812@contest.yandex.ru,880111113310
user_2200@contest.yandex.ru,880111112422
user_1182@contest.yandex.ru,880111113055
user_4426@contest.yandex.ru,880111110320
user_4635@contest.yandex.ru,880111113845
user_2283@contest.yandex.ru,880111114705
user_3933@contest.yandex.ru,880111112345
user_2455@contest.yandex.ru,880111111401
user_4703@contest.yandex.ru,880111112655
user_3006@contest.yandex.ru,880111111085
user_1877@contest.yandex.ru,880111114345
user_1335@contest.yandex.ru,880111111677
user_826@contest.yandex.ru,880111111715
user_1170@contest.yandex.ru,880111114465
user_4502@contest.yandex.ru,880111112735
user_1723@contest.yandex.ru,880111112125
user_4175@contest.yandex.ru,880111113290
user_70@contest.yandex.ru,880111113175
user_4315@contest.yandex.ru,880111112892
user_3300@contest.yandex.ru,880111111585
user_4920@contest.yandex.ru,880111114449
user_4986@contest.yandex.ru,880111113315
user_1856@contest.yandex.ru,880111113075
user_2506@contest.yandex.ru,880111113950
user_2040@contest.yandex.ru,880111112855
user_735@contest.yandex.ru,880111110861
user_555@contest.yandex.ru,880111110480
user_80@contest.yandex.ru,880111112209
user_227@contest.yandex.ru,880111110735
user_1450@contest.yandex.ru,880111111089
user_2502@contest.yandex.ru,880111114840
user_320@contest.yandex.ru,880111114225
user_2530@contest.yandex.ru,880111110568
user_910@contest.yandex.ru,880111112432
user_642@contest.yandex.ru,880111110155
user_4565@contest.yandex.ru,880111110535
user_2070@contest.yandex.ru,880111110791
user_1040@contest.yandex.ru,880111110338
user_350@contest.yandex.ru,880111112980
user_849@contest.yandex.ru,880111111985
user_4858@contest.yandex.ru,880111110805
user_2627@contest.yandex.ru,880111111735
user_603@contest.yandex.ru,880111112815
user_834@contest.yandex.ru,880111114555
user_830@contest.yandex.ru,880111113324
user_4917@contest.yandex.ru,880111113960
user_4639@contest.yandex.ru,880111113570
user_1630@contest.yandex.ru,880111111445
user_4105@contest.yandex.ru,880111110740
user_4988@contest.yandex.ru,880111113870
user_3760@contest.yandex.ru,880111112173
user_3640@contest.yandex.ru,880111114533
user_1550@contest.yandex.ru,880111111640
user_3485@contest.yandex.ru,880111111939
user_535@contest.yandex.ru,880111111256
user_2009@contest.yandex.ru,880111114810
user_155@contest.yandex.ru,880111113920
user_110@contest.yandex.ru,880111113495
user_4185@contest.yandex.ru,880111110313
user_4465@contest.yandex.ru,880111113840
user_905@contest.yandex.ru,880111111257
user_2830@contest.yandex.ru,880111111625
user_4940@contest.yandex.ru,880111113492
user_3310@contest.yandex.ru,880111114853
user_2176@contest.yandex.ru,880111111660
user_855@contest.yandex.ru,880111114430
user_2885@contest.yandex.ru,880111114709
user_970@contest.yandex.ru,880111113859
user_2355@contest.yandex.ru,880111113112
user_3592@contest.yandex.ru,880111110320
user_3015@contest.yandex.ru,880111112466
user_4481@contest.yandex.ru,880111113785
user_1265@contest.yandex.ru,880111110410
user_3301@contest.yandex.ru,880111114915
user_2515@contest.yandex.ru,880111112918
user_1730@contest.yandex.ru,880111113926
user_442@contest.yandex.ru,880111113070
user_4732@contest.yandex.ru,880111111425
user_3125@contest.yandex.ru,880111112616
user_3721@contest.yandex.ru,880111114850
user_2950@contest.yandex.ru,880111110681
user_24@contest.yandex.ru,880111111505
user_2741@contest.yandex.ru,880111111110
user_1330@contest.yandex.ru,880111114260
user_3639@contest.yandex.ru,880111113855
user_1930@contest.yandex.ru,880111114645
user_4690@contest.yandex.ru,880111114005
user_3479@contest.yandex.ru,880111112440
user_2045@contest.yandex.ru,880111113295
user_1773@contest.yandex.ru,880111112540
user_3343@contest.yandex.ru,880111111345
user_3221@contest.yandex.ru,880111114630
user_3612@contest.yandex.ru,880111114655
user_2650@contest.yandex.ru,880111113513
user_2185@contest.yandex.ru,880111112167
user_3480@contest.yandex.ru,880111112279
user_1440@contest.yandex.ru,880111112877
user_2699@contest.yandex.ru,880111111400
user_3120@contest.yandex.ru,880111111522
user_1225@contest.yandex.ru,880111113607
user_2440@contest.yandex.ru,880111114450
user_2535@contest.yandex.ru,880111112377
user_1311@contest.yandex.ru,880111112965
user_3985@contest.yandex.ru,880111112425
user_2750@contest.yandex.ru,880111110656
user_3265@contest.yandex.ru,880111112955
user_1325@contest.yandex.ru,880111112155
user_3460@contest.yandex.ru,880111110388
user_2578@contest.yandex.ru,880111111390
user_1524@contest.yandex.ru,880111112345
user_2340@contest.yandex.ru,880111114056
user_4140@contest.yandex.ru,880111112794
user_2911@contest.yandex.ru,880111112195
user_3950@contest.yandex.ru,880111112586
user_2249@contest.yandex.ru,880111114210
user_4015@contest.yandex.ru,880111113347
user_3376@contest.yandex.ru,880111110995
user_3400@contest.yandex.ru,880111111940
user_2285@contest.yandex.ru,880111111581
user_4505@contest.yandex.ru,880111113009
user_4324@contest.yandex.ru,880111112330
user_4375@contest.yandex.ru,880111114280
user_3360@contest.yandex.ru,880111111507
user_2595@contest.yandex.ru,880111111285
user_2575@contest.yandex.ru,880111112709
user_890@contest.yandex.ru,880111110468
user_4295@contest.yandex.ru,880111111168
user_1075@contest.yandex.ru,880111114260
user_4224@contest.yandex.ru,880111114580
user_1875@contest.yandex.ru,880111111521
user_185@contest.yandex.ru,880111114207
user_2650@contest.yandex.ru,880111110580
user_2525@contest.yandex.ru,880111110335
user_1430@contest.yandex.ru,880111114191
user_4390@contest.yandex.ru,880111112848
user_213@contest.yandex.ru,880111114500
user_3710@contest.yandex.ru,880111113858
user_3030@contest.yandex.ru,880111114673
user_2536@contest.yandex.ru,880111112920
user_275@contest.yandex.ru,880111112907
user_3535@contest.yandex.ru,880111110725
user_2865@contest.yandex.ru,880111113348
user_2441@contest.yandex.ru,880111112410
user_2377@contest.yandex.ru,880111113820
user_4395@contest.yandex.ru,880111113754
user_901@contest.yandex.ru,880111111255
user_3380@contest.yandex.ru,880111112207
user_3990@contest.yandex.ru,880111112754
user_2085@contest.yandex.ru,880111114106
user_4492@contest.yandex.ru,880111112890
user_4703@contest.yandex.ru,880111114880
user_3335@contest.yandex.ru,880111110508
user_3780@contest.yandex.ru,880111110559
user_3559@contest.yandex.ru,880111114670
user_4672@contest.yandex.ru,880111114525
user_3580@contest.yandex.ru,880111114542
user_446@contest.yandex.ru,880111113990
user_2840@contest.yandex.ru,880111110231
user_4680@contest.yandex.ru,880111112939
user_790@contest.yandex.ru,880111114946
user_4340@contest.yandex.ru,880111110438
user_724@contest.yandex.ru,880111114145
user_925@contest.yandex.ru,880111114228
user_4738@contest.yandex.ru,880111113485
user_2951@contest.yandex.ru,880111111555
user_2929@contest.yandex.ru,880111112460
user_4205@contest.yandex.ru,880111113535
user_1469@contest.yandex.ru,880111110600
user_4430@contest.yandex.ru,880111111899
user_991@contest.yandex.ru,880111114155
user_1026@contest.yandex.ru,880111114175
user_1719@contest.yandex.ru,880111113110
user_830@contest.yandex.ru,880111112534
user_770@contest.yandex.ru,880111114662
user_160@contest.yandex.ru,880111112075
user_4480@contest.yandex.ru,880111110026
user_555@contest.yandex.ru,880111110694
user_4215@contest.yandex.ru,880111110785
user_2450@contest.yandex.ru,880111113616
user_3980@contest.yandex.ru,880111112965
user_2673@contest.yandex.ru,880111113165
user_4708@contest.yandex.ru,880111114125
user_1840@contest.yandex.ru,880111110045
user_4545@contest.yandex.ru,880111111397
user_4117@contest.yandex.ru,880111114000
user_1200@contest.yandex.ru,880111112867
user_4815@contest.yandex.ru,880111114763
user_2118@contest.yandex.ru,880111113000
user_3454@contest.yandex.ru,880111112325
user_640@contest.yandex.ru,880111114960
user_3206@contest.yandex.ru,880111111975
user_3565@contest.yandex.ru,880111111226
user_2373@contest.yandex.ru,880111111600
user_1569@contest.yandex.ru,880111114705
user_1663@contest.yandex.ru,880111114355
user_4205@contest.yandex.ru,880111112447
user_630@contest.yandex.ru,880111112265
user_4010@contest.yandex.ru,880111111185
user_4840@contest.yandex.ru,880111110201
user_4960@contest.yandex.ru,880111112650
user_897@contest.yandex.ru,880111114005
user_3907@contest.yandex.ru,880111111665
user_1713@contest.yandex.ru,880111113610
user_3140@contest.yandex.ru,880111113665
user_350@contest.yandex.ru,880111112059
user_2039@contest.yandex.ru,880111112435
user_4795@contest.yandex.ru,880111112525
user_1995@contest.yandex.ru,880111114146
user_3295@contest.yandex.ru,880111114817
user_1174@contest.yandex.ru,880111113265
user_1425@contest.yandex.ru,880111112201
user_2905@contest.yandex.ru,880111112996
user_1713@contest.yandex.ru,880111112390
user_4085@contest.yandex.ru,880111114052
user_3925@contest.yandex.ru,880111112975
user_340@contest.yandex.ru,880111114950
user_1259@contest.yandex.ru,880111110395
user_3100@contest.yandex.ru,880111114205
user_1420@contest.yandex.ru,880111114395
user_1680@contest.yandex.ru,880111111295
user_1085@contest.yandex.ru,880111114373
user_2915@contest.yandex.ru,880111114140
user_2680@contest.yandex.ru,880111111495
user_1324@contest.yandex.ru,880111112580
user_3522@contest.yandex.ru,880111110525
user_927@contest.yandex.ru,880111112590
user_4592@contest.yandex.ru,880111111025
user_220@contest.yandex.ru,880111111907
user_961@contest.yandex.ru,880111111140
user_1840@contest.yandex.ru,880111113953
user_4600@contest.yandex.ru,880111114340
user_1648@contest.yandex.ru,880111111445
user_2665@contest.yandex.ru,880111113857
user_2464@contest.yandex.ru,880111112720
user_4973@contest.yandex.ru,880111114370
user_1127@contest.yandex.ru,880111113415
user_3862@contest.yandex.ru,880111111190
user_3535@contest.yandex.ru,880111114845
user_2295@contest.yandex.ru,880111110105
user_2855@contest.yandex.ru,880111110148
user_640@contest.yandex.ru,880111114056
user_2354@contest.yandex.ru,880111111085
user_50@contest.yandex.ru,880111111176
user_2985@contest.yandex.ru,880111114438
user_3898@contest.yandex.ru,880111114520
user_4662@contest.yandex.ru,880111114985
user_411@contest.yandex.ru,880111113850
user_1660@contest.yandex.ru,880111112120
user_2810@contest.yandex.ru,880111111216
user_136@contest.yandex.ru,880111114375
user_1480@contest.yandex.ru,880111112078
user_3630@contest.yandex.ru,880111111350
user_967@contest.yandex.ru,880111114755
user_4500@contest.yandex.ru,880111113526
user_3808@contest.yandex.ru,880111114550
user_3055@contest.yandex.ru,880111110650
user_4685@contest.yandex.ru,880111111952
user_3695@contest.yandex.ru,880111111305
user_2420@contest.yandex.ru,880111113221
user_4675@contest.yandex.ru,880111114256
user_1655@contest.yandex.ru,880111113610
user_3972@contest.yandex.ru,880111112555
user_1480@contest.yandex.ru,880111114030
user_3004@contest.yandex.ru,880111113180
user_1415@contest.yandex.ru,880111111310
user_1478@contest.yandex.ru,880111110335
user_4110@contest.yandex.ru,880111112450
user_4510@contest.yandex.ru,880111110220
user_1470@contest.yandex.ru,880111114599
user_4308@contest.yandex.ru,880111110265
user_4920@contest.yandex.ru,880111113124
user_250@contest.yandex.ru,880111114337
user_4960@contest.yandex.ru,880111110305
user_1982@contest.yandex.ru,880111112875
user_120@contest.yandex.ru,880111110881
user_3593@contest.yandex.ru,880111113480
user_584@contest.yandex.ru,880111111205
user_3798@contest.yandex.ru,880111110825
user_251@contest.yandex.ru,880111110530
user_1570@contest.yandex.ru,880111114611
user_2314@contest.yandex.ru,880111112255
user_1238@contest.yandex.ru,880111110330
user_2173@contest.yandex.ru,880111113465
user_2017@contest.yandex.ru,880111110185
user_3425@contest.yandex.ru,880111112350
user_3543@contest.yandex.ru,880111111005
user_216@contest.yandex.ru,880111110520
user_1364@contest.yandex.ru,880111112375
user_2215@contest.yandex.ru,880111113045
user_635@contest.yandex.ru,880111114017
user_2751@contest.yandex.ru,880111112905
user_490@contest.yandex.ru,880111114314
user_1971@contest.yandex.ru,880111113535
user_4835@contest.yandex.ru,880111111893
user_2510@contest.yandex.ru,880111111490
user_3420@contest.yandex.ru,880111110057
user_3090@contest.yandex.ru,880111113723
user_2177@contest.yandex.ru,880111114320
user_2790@contest.yandex.ru,880111113589
user_1135@contest.yandex.ru,880111114791
user_1712@contest.yandex.ru,880111111525
user_4455@contest.yandex.ru,880111114138
user_53@contest.yandex.ru,880111113215
user_380@contest.yandex.ru,880111110605
user_3600@contest.yandex.ru,880111114155
user_845@contest.yandex.ru,880111110640
user_4330@contest.yandex.ru,880111113815
user_3780@contest.yandex.ru,880111111147
user_530@contest.yandex.ru,880111110555
user_3330@contest.yandex.ru,880111111550
user_480@contest.yandex.ru,880111114032
user_2717@contest.yandex.ru,880111111950
user_3764@contest.yandex.ru,880111114990
user_104@contest.yandex.ru,880111114530
user_4565@contest.yandex.ru,880111111695
user_3205@contest.yandex.ru,880111113115
user_965@contest.yandex.ru,880111112945
user_4809@contest.yandex.ru,880111110365
user_2495@contest.yandex.ru,880111113239
user_4662@contest.yandex.ru,880111113080
user_2030@contest.yandex.ru,880111113432
user_1048@contest.yandex.ru,880111110625
user_4907@contest.yandex.ru,880111114175
user_1245@contest.yandex.ru,880111113711
user_4183@contest.yandex.ru,880111112080
user_1745@contest.yandex.ru,880111112251
user_1325@contest.yandex.ru,880111113453
user_2141@contest.yandex.ru,880111112280
user_1336@contest.yandex.ru,880111114440
user_4125@contest.yandex.ru,880111114813
user_4978@contest.yandex.ru,880111111500
user_1006@contest.yandex.ru,880111110110
user_376@contest.yandex.ru,880111110730
user_1630@contest.yandex.ru,880111112399
user_3595@contest.yandex.ru,880111110093
user_4381@contest.yandex.ru,880111112930
user_2960@contest.yandex.ru,880111113946
user_189@contest.yandex.ru,880111113940
user_4307@contest.yandex.ru,880111110920
user_360@contest.yandex.ru,880111110246
user_25@contest.yandex.ru,880111111785
user_1915@contest.yandex.ru,880111111223
user_3555@contest.yandex.ru,880111112763
user_2395@contest.yandex.ru,880111110301
user_1390@contest.yandex.ru,880111113141
user_2384@contest.yandex.ru,880111114410
user_4800@contest.yandex.ru,880111114202
user_3892@contest.yandex.ru,880111113880
user_2515@contest.yandex.ru,880111113408
user_180@contest.yandex.ru,880111112968
user_4042@contest.yandex.ru,880111114465
user_823@contest.yandex.ru,880111114855
user_4875@contest.yandex.ru,880111114105
user_1085@contest.yandex.ru,880111111909
user_775@contest.yandex.ru,880111113440
user_2195@contest.yandex.ru,880111112778
user_1895@contest.yandex.ru,880111110564
user_815@contest.yandex.ru,880111110366
user_2995@contest.yandex.ru,880111113937
user_753@contest.yandex.ru,880111111130
user_1012@contest.yandex.ru,880111114815
user_1037@contest.yandex.ru,880111110270
user_510@contest.yandex.ru,880111112915
user_1325@contest.yandex.ru,880111113718
user_2540@contest.yandex.ru,880111110683
user_2754@contest.yandex.ru,880111112245
user_4945@contest.yandex.ru,880111110495
user_2025@contest.yandex.ru,880111111863
user_4636@contest.yandex.ru,880111114090
user_0@contest.yandex.ru,880111114464
user_3950@contest.yandex.ru,880111112554
user_3805@contest.yandex.ru,880111111899
user_2054@contest.yandex.ru,880111112700
user_1160@contest.yandex.ru,880111114609
user_4140@contest.yandex.ru,880111113925
user_3863@contest.yandex.ru,880111111625
user_3335@contest.yandex.ru,880111114326
user_394@contest.yandex.ru,880111110795
user_4797@contest.yandex.ru,880111113435
user_2305@contest.yandex.ru,880111110393
user_1027@contest.yandex.ru,880111112500
user_4621@contest.yandex.ru,880111113515
user_4652@contest.yandex.ru,880111113305
user_3080@contest.yandex.ru,880111110413
user_3320@contest.yandex.ru,880111113113
user_891@contest.yandex.ru,880111114445
user_693@contest.yandex.ru,880111111415
user_2796@contest.yandex.ru,880111113660
user_162@contest.yandex.ru,880111114720
user_2575@contest.yandex.ru,880111113993
user_2045@contest.yandex.ru,880111113791
user_4716@contest.yandex.ru,880111112665
user_755@contest.yandex.ru,880111113018
user_1090@contest.yandex.ru,880111111987
user_4400@contest.yandex.ru,880111111734
user_820@contest.yandex.ru,880111114705
user_2014@contest.yandex.ru,880111112320
user_4990@contest.yandex.ru,880111114887
user_1785@contest.yandex.ru,880111114141
user_4002@contest.yandex.ru,880111114835
user_210@contest.yandex.ru,880111110422
user_1150@contest.yandex.ru,880111111260
user_2976@contest.yandex.ru,880111110415
user_430@contest.yandex.ru,880111112660
user_524@contest.yandex.ru,880111113900
user_4322@contest.yandex.ru,880111113535
user_2370@contest.yandex.ru,880111112208
user_3386@contest.yandex.ru,880111112970
user_3020@contest.yandex.ru,880111112477
user_3670@contest.yandex.ru,880111114173
user_2880@contest.yandex.ru,880111111214
user_2622@contest.yandex.ru,880111113795
user_2135@contest.yandex.ru,880111112442
user_1535@contest.yandex.ru,880111113860
user_1755@contest.yandex.ru,880111114750
user_3949@contest.yandex.ru,880111111050
user_4245@contest.yandex.ru,880111113456
user_3683@contest.yandex.ru,880111112695
user_18@contest.yandex.ru,880111113270
user_1520@contest.yandex.ru,880111111226
user_431@contest.yandex.ru,880111112615
user_2150@contest.yandex.ru,880111112135
user_2112@contest.yandex.ru,880111112240
user_3477@contest.yandex.ru,880111113335
user_386@contest.yandex.ru,880111112650
user_4665@contest.yandex.ru,880111110567
user_206@contest.yandex.ru,880111113460
user_2018@contest.yandex.ru,880111112350
user_1000@contest.yandex.ru,880111110595
user_4290@contest.yandex.ru,880111112264
user_3233@contest.yandex.ru,880111113565
user_297@contest.yandex.ru,880111111235
user_606@contest.yandex.ru,880111112090
user_345@contest.yandex.ru,880111111301
